Category	Question	Answer	Frequency Level
General Information	האם במלון הרודס בוטיק אילת יש אינטרנט אלחוטי חינם בכל שטחי המלון?	Yes, אינטרנט אלחוטי חופשי ונגיש ללא תשלום בכל החדרים, הלובי והאזורים הציבוריים.	High
General Information	מהן שעות הצ'ק-אין והצ'ק-אאוט הרגילות במלון הרודס בוטיק אילת בימי חול?	צ'ק-אין בימים ראשון-שישי מתחיל ב-15:00, וצ'ק-אאוט מתבצע עד שעה 11:00.	High
General Information	מהן שעות הצ'ק-אין והצ'ק-אאוט במלון הרודס בוטיק אילת בשבתות ובחגים יהודיים?	בימי שבת וחגים צ'ק-אין אפשרי החל מ-18:00, וצ'ק-אאוט עד 14:00 לבקשת האורחים.	Medium
General Information	האם דלפק הקבלה במלון הרודס בוטיק אילת פעיל 24 שעות ביממה?	Yes, דלפק קבלה מאויש 24 שעות ביממה לשירות, צ'ק-אין, וסיוע רציף לאורחים.	High
General Information	האם צוות מלון הרודס בוטיק אילת דובר שפות נוספות כגון אנגלית וצרפתית?	Yes, הצוות דובר עברית, אנגלית וצרפתית ומספק מענה שוטף בשפות אלו.	Medium
General Information	האם במלון הרודס בוטיק אילת קיימות חניות ייעודיות לאורחים עם מוגבלויות?	Yes, החניון כולל שני מקומות ייעודיים לרכב נכים וגישה נוחה לשטח המלון.	Medium
General Information	האם אורחי מלון הרודס בוטיק אילת נהנים מגישה לטרקלין העסקים SKY?	Yes, לאורחים הזכאים ניתנת גישה חופשית לטרקלין העסקים היוקרתי SKY בהרודס פאלאס.	Low
General Information	האם במלון הרודס בוטיק אילת מוצעת חבילת Welcome Baby להורים עם תינוקות?	Yes, חבילת Welcome Baby הכוללת לול, אמבט תינוק, קומקום ומחמם בקבוקים ניתנת בהזמנה מראש.	Medium
General Information	האם במלון הרודס בוטיק אילת קיימים אולמות ישיבות וכנסים לאירועים עסקיים?	Yes, במתחם פועלים אולמות אירועים מודולריים וציוד ועידות חדיש לפגישות וכנסים.	Medium
General Information	האם במלון הרודס בוטיק אילת מותקנת עמדת טעינה לרכבים חשמליים בתשלום?	Yes, בחניון המקורה מותקנת עמדת טעינה בתשלום באמצעות אפליקציה חיצונית מאושרת.	Medium
Accommodation & Room Services	האם כל החדרים במלון הרודס בוטיק אילת כוללים מרפסת עם נוף ללגונה או לים האדום?	Yes, כל מאה החדרים מצוידים במרפסת פרטית הפונה ללגונה, לים האדום או לבריכה.	Medium
Accommodation & Room Services	האם חדרי מלון הרודס בוטיק אילת מצוידים בערכות להכנת תה וקפה או במכונת אספרסו?	Yes, בכל חדר ממתינה ערכת תה וקפה; חלק מהסוויטות כוללות גם מכונת אספרסו.	High
Accommodation & Room Services	האם ניתן להזמין עריסת תינוק בחדרי מלון הרודס בוטיק אילת ומה עלותה ללילה?	Yes, עריסת תינוק זמינה ללא חיוב נוסף אך נדרש לבצע הזמנה מראש לפני ההגעה.	Medium
Accommodation & Room Services	האם במלון הרודס בוטיק אילת פועל שירות חדרים 24 שעות ביממה?	Yes, שירות חדרים גלובלי זמין 24 שעות ומאפשר הזמנת מנות ומשקאות בכל עת.	High
Accommodation & Room Services	האם במלון הרודס בוטיק אילת קיימים חדרים מחוברים המתאימים למשפחות?	Information is currently not available. [VERIFY]	Medium
Accommodation & Room Services	האם יש במלון הרודס בוטיק אילת חדרים מונגשים לאורחים עם צרכים מיוחדים?	Yes, שתי יחידות אירוח הותאמו באופן מלא לנגישות ומציעות פרטים מתאימים.	High
Accommodation & Room Services	האם חדרי מלון הרודס בוטיק אילת כוללים מיני-בר ומסכי LCD?	Yes, בכל חדר מותקן מיני-בר מצויד ומסך LCD מתקדם לצפייה נוחה.	High
Accommodation & Room Services	האם מלון הרודס בוטיק אילת מציע שירותי כביסה וניקוי יבש בתשלום?	Yes, שירותי כביסה וניקוי יבש זמינים בתוספת תשלום ואיסוף ישיר מן החדר.	Medium
Food & Beverage	איזו ארוחת בוקר מוגשת במסעדת אמירים של מלון הרודס בוטיק אילת?	ארוחת הבוקר מוגשת במזנון ישראלי עשיר עם מאפים טריים, ביצים בהכנה אישית, גבינות, סלטים, פירות ושתייה חמה בין 07:30-11:00.	High
Food & Beverage	האם מלון הרודס בוטיק אילת מציע מנות ללא גלוטן, צמחוניות או טבעוניות בהזמנה מוקדמת?	Yes, בהזמנה מוקדמת המטבח ישמח להכין מנות ללא גלוטן, צמחוניות או טבעוניות מותאמות.	Medium
Food & Beverage	האם כל מסעדות מלון הרודס בוטיק אילת פועלות תחת תעודת כשרות?	Yes, כל מתקני המזון במלון כשרים ונמצאים בפיקוח רבנות אילת המקומית.	Medium
Food & Beverage	מהן שעות הפעילות של הלובי-בר במלון הרודס בוטיק אילת?	Currently, שעות הפעילות המדויקות טרם פורסמו לציבור ויימסרו בעת הצ'ק-אין. [VERIFY]	Medium
Food & Beverage	האם בר־הבריכה של מלון הרודס בוטיק אילת מגיש שייקים, מילקשייקים וגלידות במהלך היום?	Yes, בר-הבריכה מציע לאורך היום שייקים מרעננים, מילקשייקים, גלידות ומשקאות קרים נוספים.	Medium
Food & Beverage	האם במלון הרודס בוטיק אילת מוגשות ארוחות ערב בסגנון מזנון עשיר?	Yes, ארוחות הערב מוגשות כמזנון שופע מנות חמות, סלטים וקינוחים משתנים מדי יום.	High
Food & Beverage	האם מלון הרודס בוטיק אילת מציע תפריט ילדים ייעודי במסעדותיו?	Yes, במסעדת אמירים קיים תפריט ילדים מותאם בטעמים אהובים ובמנות מאוזנות.	Medium
Food & Beverage	האם ניתן להזמין משקאות אלכוהוליים בלובי-בר של מלון הרודס בוטיק אילת?	Yes, הלובי-בר מציע מבחר קוקטיילים, יינות ומשקאות אלכוהוליים מובחרים לאורך שעות היום.	Medium
Food & Beverage	האם בסיס האירוח הרגיל במלון הרודס בוטיק אילת הוא חצי-פנסיון (ארוחת בוקר וערב)?	Currently, הבסיס הסטנדרטי הוא לינה וארוחת בוקר; חצי-פנסיון מוזמן בתוספת תשלום. [VERIFY]	Medium
Policies & Terms	מהי מדיניות הביטול של הזמנות במלון הרודס בוטיק אילת?	Currently, תנאי הביטול משתנים לפי סוג התעריף ורמת הגמישות שנבחרה בעת ההזמנה. [VERIFY]	High
Policies & Terms	מהו גיל המינימום לביצוע צ'ק-אין במלון הרודס בוטיק אילת?	Yes, הגיל המינימלי לביצוע צ'ק-אין עומד על 18 שנים במעמד האורח הרשום.	High
Policies & Terms	האם מלון הרודס בוטיק אילת מאפשר צ'ק-אאוט מאוחר במוצאי שבת ומהי עלותו המשוערת?	Yes, צ'ק-אאוט מאוחר במוצאי שבת אפשרי בכפוף לזמינות ובעלות משוערת של ‎₪150 לחדר.	Medium
Policies & Terms	האם ניתן לבצע צ'ק-אין מוקדם במלון הרודס בוטיק אילת בכפוף לזמינות?	Yes, צ'ק-אין מוקדם אפשרי על בסיס זמינות ויכול להיות כרוך בתשלום נוסף.	Medium
Policies & Terms	האם מלון הרודס בוטיק אילת מקבל חיות מחמד או מוגבל לכלבי נחייה בלבד?	No, כניסת חיות מחמד אסורה; מותר להביא כלבי נחייה מלווים בלבד בהתאם לחוק.	High
Policies & Terms	מהו התשלום היומי עבור חניה במלון הרודס בוטיק אילת?	Yes, החניה המקורה באתר כרוכה בתשלום של ‎₪35 ליום על בסיס מקום פנוי.	High
Policies & Terms	האם קיימת מדיניות מיוחדת להזמנת קבוצות של יותר מארבעה חדרים במלון הרודס בוטיק אילת?	Information is currently not available. [VERIFY]	Medium
Policies & Terms	אילו כרטיסי אשראי מתקבלים במלון הרודס בוטיק אילת בעת התשלום בצ'ק-אין?	Yes, המלון מכבד כרטיסי Visa, MasterCard, American Express ודיינרס במעמד התשלום.	Medium
Location & Transportation	היכן בדיוק ממוקם מלון הרודס בוטיק אילת לאורך טיילת אילת?	המלון שוכן ברחוב הים 11, בקצה הצפוני של הטיילת, מול הלגונה והמרינה.	High
Location & Transportation	כמה דקות הליכה מפרידות בין מלון הרודס בוטיק אילת לחוף הקרוב ביותר?	Yes, הליכה של כ-12 דקות מובילה אל חוף פאפאיה הציבורי הסמוך.	High
Location & Transportation	מה המרחק בין מלון הרודס בוטיק אילת למתחם Ice Mall?	Yes, מרכז Ice Mall נמצא כ-5 דקות הליכה קצרה, כ-300 מטרים מצפון-מערב למלון.	Medium
Location & Transportation	כמה זמן נסיעה נדרש משדה התעופה King Hussein (AQJ) למלון הרודס בוטיק אילת?	Yes, נסיעה משדה התעופה קינג חוסיין באקבה אורכת כ-25 דקות ברכב פרטי או מונית.	Low
Location & Transportation	האם במלון הרודס בוטיק אילת פועל דלפק תיירות להזמנת סיורי מדבר ופעילויות באזור?	Yes, צוות הקונסיירז' ודלפק התיירות ישמחו לתאם סיורי מדבר, אטרקציות וצלילה באזור.	Medium
Location & Transportation	האם החניה במלון הרודס בוטיק אילת מקורה ונמצאת בשטח המלון?	Yes, החניון המקורה ממוקם בתחום המתחם ומקושר ישירות ללובי באמצעות מעלית.	High
Location & Transportation	האם ניתן להזמין דרך הקונסיירז' של מלון הרודס בוטיק אילת שירות מוניות לשדה התעופה?	Yes, שירות הקונסיירז' מתאם מוניות פרטיות לשדות התעופה עם חיוב לפי מונה.	Low
Location & Transportation	האם במלון הרודס בוטיק אילת קיימת עמדת טעינת רכבים חשמליים בתוך החניון?	Yes, עמדת טעינה מוסדרת מותקנת בתוך החניון ופועלת בתשלום באמצעות אפליקציה.	Medium
Activities & Entertainment	האם במלון הרודס בוטיק אילת קיימת בריכת שחייה חיצונית הפתוחה לכל אורך השנה?	Yes, הבריכה החיצונית מחוממת ומופעלת לאורך כל ימות השנה לטובת האורחים.	High
Activities & Entertainment	האם במלון הרודס בוטיק אילת יש בריכת ילדים מוצלת לצד הבריכה הראשית?	Yes, לצד הבריכה הראשית מצויה בריכת ילדים רדודה ומוצלת לשימוש המשפחות.	Medium
Activities & Entertainment	מהן שעות הגישה לבריכת השחייה במלון הרודס בוטיק אילת?	Currently, הבריכה נפתחת בדרך-כלל בשעות הבוקר ונסגרת לקראת ערב. [VERIFY]	Medium
Activities & Entertainment	האם אורחי מלון הרודס בוטיק אילת נהנים מגישה לחוף ים פרטי?	Yes, האורחים מקבלים כרטיס גישה לאזור חוף פרטי ומצויד הממוקם מול המתחם.	High
Activities & Entertainment	האם מלון הרודס בוטיק אילת מציע טיפולי ספא במתחם ויטאליס הסמוך בעלות נוספת?	Yes, ניתן ליהנות ממגוון טיפולי ספא יוקרתיים ב-Vitalis בתוספת תשלום לאורחים.	Medium
Activities & Entertainment	האם במלון הרודס בוטיק אילת יש חדר כושר מאובזר לשימוש האורחים?	Yes, חדר כושר מודרני עם הליכונים, אופניים ומשקולות ממוקם במלון הסמוך להרודס פאלאס.	High
Activities & Entertainment	האם מלון הרודס בוטיק אילת מפעיל מועדון ילדים עם פעילויות יצירה והקרנת סרטים?	Yes, מועדון הילדים מפעיל סדנאות יצירה, משחקים והקרנות סרטים בשעות היום.	Medium
Activities & Entertainment	האם במלון הרודס בוטיק אילת מתקיימים מופעי בידור או הופעות ערביות לאורחים?	Yes, צוות הבידור מקיים מופעי ערב חיים ותכניות מוזיקליות באולם המרכזי.	Medium
Activities & Entertainment	האם במלון הרודס בוטיק אילת ניתן לשחק ביליארד או ליהנות מצוות בידור במהלך היום?	Yes, אורחים מוזמנים לשולחן ביליארד ולפעילויות צוות בידור לאורך היום.	Medium
