Category	Question	Answer	Frequency Level
General Information	האם יש במלון הרודס תל אביב אינטרנט אלחוטי חינם בכל שטחי המלון?	כן, חיבור Wi-Fi מהיר וחופשי זמין ללא תשלום בכל אזורי המלון, בחדרים ובחללים הציבוריים.	High
General Information	מהו מועד הצ'ק-אין בימי חול (א-ה) במלון הרודס תל אביב?	הצ'ק-אין בימים ראשון-שישי מתחיל משעה 15:00 אחר הצהריים.	High
General Information	מהו מועד הצ'ק-אין בשבתות ובחגים יהודיים במלון הרודס תל אביב?	בשבתות ובחגים יהודיים הצ'ק-אין נפתח עם צאת השבת, בסביבות 18:00.	Low
General Information	מהו מועד הצ'ק-אאוט בימי חול (א-ה) במלון הרודס תל אביב?	הצ'ק-אאוט בימי חול מסתיים בשעה 11:00 בבוקר.	High
General Information	האם במלון הרודס תל אביב פועל דלפק קבלה 24 שעות ביממה?	כן, דלפק הקבלה מאויש 24 שעות ביממה ומספק מענה רצוף לאורחים.	Medium
General Information	האם מלון הרודס תל אביב ידידותי למשפחות ומציע חדרי משפחה?	כן, חדרי משפחה מרווחים זמינים להזמנה והמלון מקבל בברכה משפחות בכל הגילאים.	High
General Information	האם מלון הרודס תל אביב מספק מתקנים נגישים וחדרים מותאמים לאורחים עם מוגבלויות?	כן, במלון שישה חדרים נגישים, מעלית בריכה ייעודית ודרכי גישה מותאמות במתקנים המרכזיים.	High
General Information	האם במלון הרודס תל אביב פועל לאונג' עסקים, ואם כן באיזו קומה הוא ממוקם?	כן, טרקלין העסקים האלגנטי ממוקם בקומה 17 ומשקיף לים ולעיר.	Medium
General Information	האם צוות מלון הרודס תל אביב דובר שפות מרובות לקבלת אורחים בינלאומיים?	כן, הצוות דובר עברית, אנגלית ושפות נוספות ומעניק שירות מקצועי לאורחים מכל העולם.	Medium
Accommodation & Room Services	האם בכל חדר במלון הרודס תל אביב יש מרפסת פרטית المطקפת לים התיכון?	כן, לכל החדרים מרפסת פרטית המשקיפה אל הים התיכון הפתוח.	High
Accommodation & Room Services	האם בחדרי מלון הרודס תל אביב קיימות ערכות להכנת קפה ותֵה?	כן, ערכת קפה ותה איכותית מוצעת בכל חדר לנוחות האורחים.	High
Accommodation & Room Services	האם מצוידים חדרי מלון הרודס תל אביב במיני-בר?	כן, בכל חדר מותקן מיני-בר מצויד לשימוש אישי.	Medium
Accommodation & Room Services	האם חדרי מלון הרודס תל אביב כוללים חלוקי רחצה ומוצרי טיפוח יוקרתיים?	כן, האורחים נהנים מחלוקי רחצה רכים וממוצרי טיפוח יוקרתיים בחדרי הרחצה.	Medium
Accommodation & Room Services	האם ניתן להזמין שירות חדרים במלון הרודס תל אביב, ומהן שעות הפעילות הנוכחיות?	כן, שירות חדרים זמין במשך 24 שעות ביממה בהתאם לתפריט הפנימי. [VERIFY]	Medium
Accommodation & Room Services	האם מלון הרודס תל אביב מציע שירותי כביסה וניקוי יבש בתשלום?	כן, שירותי כביסה, גיהוץ וניקוי יבש מוצעים בתוספת תשלום ובתיאום קצר.	High
Accommodation & Room Services	האם שירות “Welcome Baby” במלון הרודס תל אביב כולל ציוד לתינוקות לזוגות עם תינוקות?	כן, חבילת Welcome Baby מספקת מראש לול, אמבטיית תינוק, מחמם בקבוקים ופריטים נוספים לצורכי הפעוט.	Low
Accommodation & Room Services	האם קיימים במלון הרודס תל אביב חדרים נגישים ללא מרפסת, וכיצד ניתן להזמינם?	כן, חדרים נגישים ללא מרפסת זמינים להזמנה ישירה דרך מוקד ההזמנות או בדלפק הקבלה. [VERIFY]	Low
Accommodation & Room Services	האם ניתן להזמין סוויטת נשיאות עם חדר כושר וסאונה פרטיים במלון הרודס תל אביב?	כן, סוויטת הנשיאות כוללת חדר כושר וסאונה פרטיים לאירוח יוקרתי במיוחד. [VERIFY]	Low
Food & Beverage	האם מלון הרודס תל אביב מגיש מדי יום מזנון ארוחת בוקר ישראלית עשירה?	כן, מדי בוקר מוגש מזנון ארוחת בוקר ישראלית מגוונת ומוקפדת במסעדת המלון.	High
Food & Beverage	האם מסעדת “הדרים” במלון הרודס תל אביב פועלת תחת השגחה כשרה?	כן, המסעדה מחזיקה בתעודת כשרות מוסמכת ומקפידה על סטנדרטים הלכתיים. [VERIFY]	High
Food & Beverage	האם ניתן להזמין מראש מנות טבעוניות, צמחוניות או ללא גלוטן במלון הרודס תל אביב?	כן, בתיאום מוקדם המלון מכין מנות טבעוניות, צמחוניות ונטולות גלוטן לשביעות רצון האורחים.	High
Food & Beverage	האם בר הלובי במלון הרודס תל אביב פתוח מדי יום בין 09:00-23:00?	כן, בר הלובי מקבל אורחים מדי יום משעה 09:00 ועד 23:00.	Low
Food & Beverage	האם מסעדת “הדרים” במלון הרודס תל אביב מגישה גם ארוחות צהריים וערב?	כן, המסעדה מגישה תפריטי צהריים וערב לצד הארוחה המוקדמת.	High
Food & Beverage	האם במלון הרודס תל אביב פועל בר בריכה בעונת הקיץ?	כן, בר בריכה עונתי פועל לצד הבריכה החיצונית במהלך חודשי הקיץ. [VERIFY]	Medium
Food & Beverage	האם אורחים הלנים על בסיס לינה בלבד יכולים לרכוש ארוחת בוקר במלון הרודס תל אביב בתשלום נוסף?	כן, אורחים על בסיס לינה בלבד יכולים לרכוש ארוחת בוקר בתוספת תשלום במעמד האירוח.	Medium
Policies & Terms	מהי מדיניות הביטול הגמישה להזמנות ישירות מול מלון הרודס תל אביב?	המלון מאפשר ביטול ללא חיוב עד 48 שעות לפני מועד ההגעה בהזמנה ישירה. [VERIFY]	High
Policies & Terms	האם נדרש פיקדון ביטחון בעת ביצוע צ'ק-אין במלון הרודס תל אביב?	נדרש שיריון כרטיס אשראי כפיקדון ביטחון בעת הצ'ק-אין. [VERIFY]	Medium
Policies & Terms	מהי מדיניות חיות המחמד במלון הרודס תל אביב?	לא, חיות מחמד אינן מורשות; כניסת כלבי שירות מותרת כחוק.	High
Policies & Terms	האם כלבי שירות או נחייה מורשים לשהות במלון הרודס תל אביב?	כן, כלבי שירות ונחייה מתקבלים בברכה ללא תוספת תשלום.	Medium
Policies & Terms	האם ניתן לבקש צ'ק-אין מוקדם או צ'ק-אאוט מאוחר במלון הרודס תל אביב, והאם קיימת עלות?	כן, ניתן לבקש צ'ק-אין מוקדם או צ'ק-אאוט מאוחר בכפוף לזמינות ותוספת תשלום. [VERIFY]	High
Policies & Terms	מהן תנאי ההזמנה לקבוצות במלון הרודס תל אביב?	בהזמנת יותר מחמישה חדרים חלות מדיניות ותנאי תשלום מיוחדים המוסכמים מראש. [VERIFY]	Low
Policies & Terms	האם מלון הרודס תל אביב מציע שירות אחסון מזוודות לפני צ'ק-אין או לאחר צ'ק-אאוט?	כן, שירות אחסון מזוודות מאובטח מוצע ללא חיוב לפני ההגעה ולאחר העזיבה.	High
Policies & Terms	מהו הגיל המינימלי הנדרש לביצוע צ'ק-אין במלון הרודס תל אביב?	הגיל המזערי לצ'ק-אין הוא 18 שנים עם תעודה מזהה תקפה.	Medium
Location & Transportation	כמה מרחק מלון הרודס תל אביב מנמל התעופה בן-גוריון וכמה זמן נסיעה מוערך?	המלון מרוחק כ-26 ק״מ מנמל התעופה בן-גוריון; נסיעה במונית אורכת כ-30-40 דקות בהתאם לתנועה.	High
Location & Transportation	האם מלון הרודס תל אביב מציע שירות הסעות מאו/אל נמל התעופה?	כיום אין הסעות קבועות; הצוות ישמח לארגן מונית או הסעה פרטית בתשלום. [VERIFY]	Medium
Location & Transportation	האם קיימת חניה צמודה או חניון קרוב למלון הרודס תל אביב, ומהי העלות?	אין חניה צמודה למלון; חניונים ציבוריים סמוכים זמינים בתשלום לפי תעריף מקומי.	High
Location & Transportation	אילו חופי ים נמצאים במרחק הליכה ממלון הרודס תל אביב?	חופי גורדון, פרישמן והילטון נמצאים במרחק הליכה קצר של 2-7 דקות מהמלון.	High
Location & Transportation	האם נמל תל אביב והמרינה נמצאים במרחק הליכה קצר ממלון הרודס תל אביב?	כן, המרינה ונמל תל אביב במרחק כ-1.8 ק״מ, כ-20 דקות הליכה נעימה.	High
Location & Transportation	כמה זמן הליכה לשוק הכרמל ממלון הרודס תל אביב?	הליכה לשוק הכרמל נמשכת כ-30 דקות (כ-2.8 ק״מ) לאורך הטיילת והרחובות.	Medium
Location & Transportation	מהו המרחק לעיר יפו העתיקה ממלון הרודס תל אביב וכמה זמן נסיעה במונית?	העיר יפו העתיקה מרוחקת כ-4.5 ק״מ; נסיעה במונית אורכת כ-15 דקות בתנועה רגילה.	Medium
Location & Transportation	האם צוות הקונסיירז' במלון הרודס תל אביב יכול להזמין מונית או רכב שכור עבור אורחים?	כן, שירות הקונסיירז' זמין להזמנת מוניות או רכבים שכורים לפי בקשת האורחים.	Medium
Location & Transportation	האם במלון הרודס תל אביב יש גישה ישירה לטיילת בת ים-תל אביב?	כן, קיימת יציאה ישירה לטיילת ולחוף, אך המסלול אינו נגיש לכיסאות גלגלים.	High
Activities & Entertainment	האם במלון הרודס תל אביב פועלת בריכה חיצונית עונתית, ומהם מועדי הפעילות?	כן, הבריכה החיצונית פתוחה בעונת האביב-קיץ מדי יום 09:00-18:00. [VERIFY]	High
Activities & Entertainment	האם ספא “Share” במלון הרודס תל אביב כולל סאונה ובריכת מי-ים?	כן, מתחם Share מציע סאונה ובריכת מי-ים מפנקת כחלק מהספא.	High
Activities & Entertainment	האם מלון הרודס תל אביב מפעיל חדר כושר מאובזר לשימוש האורחים?	כן, חדר כושר מודרני וממוזג עומד לרשות האורחים ללא תשלום נוסף.	High
Activities & Entertainment	אילו טיפולי ספא ומסאז' ניתן להזמין במלון הרודס תל אביב?	ניתן להזמין עיסויים שוודיים, טיפולי גוף, טיפולי פנים ואיורוודה בספא המלון.	High
Activities & Entertainment	האם יש למלון הרודס תל אביב גישה ישירה לחוף הים עבור פעילות שחייה וספורט ימי?	כן, מהיציאה הצפונית של המלון יורדים ישירות לחוף לרחצה וספורט ימי.	High
Activities & Entertainment	האם לאונג' העסקים בקומה ה-17 של מלון הרודס תל אביב מציע כיבוד קל ושתייה במהלך היום?	כן, הטרקלין מגיש נשנושים ומשקאות קלים לאורך שעות היום. [VERIFY]	Medium
Activities & Entertainment	האם ניתן להזמין שירותי שמרטפות לילדים במלון הרודס תל אביב?	כן, שירות שמרטפות זמין בהזמנה מוקדמת ובתוספת תשלום.	Medium
Activities & Entertainment	האם מלון הרודס תל אביב מסייע בארגון פעילויות ספורט ימי כגון סאפ או כדורעף חופים סמוך למלון?	כן, הקונסיירז' מסייע בארגון שיעורי סאפ, צלילה וכדורעף חופים בקרבת מקום. [VERIFY]	Low
Activities & Entertainment	האם הבריכה במלון הרודס תל אביב כוללת מעלית הידרולית לנגישות עבור אורחים עם מוגבלויות?	כן, הבריכה מאובזרת במעלית הידרולית בטיחותית לשימוש אורחים עם מוגבלויות.	Low
