Category	Question	Answer	Frequency Level
General Information	האם מלון יו ספלאש ריזורט אילת מציע אינטרנט אלחוטי חינם בכל שטחי המלון?	כן, אינטרנט אלחוטי מהיר וחינמי זמין בחדרים ובכל השטחים הציבוריים ללא הגבלה.	High
General Information	האם במלון יו ספלאש ריזורט אילת פועל דלפק קבלה 24 שעות ביממה?	כן, דלפק הקבלה מאויש 24 שעות ביממה ומעניק מענה רציף לכל צורך.	High
General Information	מהן שעות הצ’ק-אין והצ’ק-אאוט הנהוגות במלון יו ספלאש ריזורט אילת?	צ’ק-אין בימים א׳-ו׳ החל מ-15:00 (18:00 בשבתות וחגים); צ’ק-אאוט עד 11:00, ובשבתות וחגים עד 14:00.	High
General Information	האם החניה במלון יו ספלאש ריזורט אילת ללא תשלום וללא הגבלת מקום?	כן, חניה חיצונית גדולה מוצעת ללא תשלום וללא צורך בהזמנה; מקומות זמינים על בסיס מקום פנוי.	High
General Information	האם מלון יו ספלאש ריזורט אילת פועל במתכונת “הכול כלול” לאורך כל היום?	כן, תכנית 'הכול כלול' כוללת ארוחות מבוקר עד ערב ומשקאות קלים, חמים ואלכוהוליים הזמינים 24 שעות ביממה.	High
General Information	אילו שפות מדברים אנשי הצוות במלון יו ספלאש ריזורט אילת?	כן, אנשי הצוות דוברים עברית, אנגלית, רוסית, ערבית וגרמנית לשירות יעיל לאורחים מכל העולם.	Medium
General Information	האם מלון יו ספלאש ריזורט אילת מתאים במיוחד לחופשות משפחתיות מרובות-ילדים?	כן, הריזורט תוכנן למשפחות גדולות עם חדרי קומותיים, פארק מים ומועדוני ילדים מקיפים.	High
General Information	האם במלון יו ספלאש ריזורט אילת קיימות מתקנים מותאמים לאורחים עם מוגבלויות?	כן, המלון מותאם לנגישות מלאה וכולל חדרי גן נגישים, מעליות, רמפות ושרותים מותאמים.	Medium
General Information	האם במלון יו ספלאש ריזורט אילת ניתן לקיים ישיבות ואירועים עסקיים באולם ייעודי?	כן, במקום אולם ישיבות מצויד המאפשר קיום כנסים, ימי עיון ואירועים עסקיים בהתאמה אישית.	Low
Accommodation & Room Services	אילו סוגי חדרים זמינים להזמנה במלון יו ספלאש ריזורט אילת?	לבחירה: חדר סופריור, סופריור דאבל, חדר גן, חדר גן עם בריכה, חדר גן ילדים, חדר גן ילדים עם בריכה, סוויטת Splash, סוויטת רויאל, סוויטת רויאל עם מרפסת.	High
Accommodation & Room Services	האם קיימים במלון יו ספלאש ריזורט אילת חדרים עם בריכה פרטית?	כן, חדרי גן פרטיים וסוויטות ילדים מסוימות מצוידים בבריכת טבילה מחוממת בגודל כ-14 מ״ר.	High
Accommodation & Room Services	האם חדרי המשפחה במלון יו ספלאש ריזורט אילת כוללים מיטת קומותיים לילדים?	כן, חדרי Kids Garden וחלק מחדרי המשפחה כוללים מיטת קומותיים נוחה לילדים.	Medium
Accommodation & Room Services	האם כל חדר במלון יו ספלאש ריזורט אילת מצויד במיני-בר ובערכת להכנת קפה/תה?	כן, כל החדרים כוללים מיני-בר מקרר; ערכת קפה ותה זמינה בחדר או על-פי בקשה. [VERIFY]	High
Accommodation & Room Services	האם ניתן לקבל עריסת תינוק ללא תוספת תשלום בחדרי מלון יו ספלאש ריזורט אילת?	כן, ניתן להזמין עריסת תינוק ללא תוספת תשלום, בכפוף לזמינות ולאישור מראש.	Medium
Accommodation & Room Services	האם חדרי מלון יו ספלאש ריזורט אילת מצוידים במיזוג אוויר נשלט אישי?	כן, כל חדר ממוזג באמצעות מערכת שליטה אישית המאפשרת התאמת הטמפרטורה המדויקת.	High
Accommodation & Room Services	האם ניתן לבקש מגהץ וקרש גיהוץ בחדר במלון יו ספלאש ריזורט אילת?	כן, קרש ומגהץ יסופקו לחדר על-פי בקשה דרך שירות החדרים.	Medium
Accommodation & Room Services	האם מלון יו ספלאש ריזורט אילת מציע שירותי כביסה וניקוי-יבש בתוספת תשלום?	כן, שירותי כביסה וניקוי-יבש זמינים במלון בתוספת תשלום ובאיסוף ישירות מהחדר. [VERIFY]	Medium
Accommodation & Room Services	האם קיימים במלון יו ספלאש ריזורט אילת חדרים ללא-עישון לכל דורש?	כן, כל חדרי האירוח מוגדרים ללא-עישון ועישון מותר רק באזורים חיצוניים ייעודיים.	High
Food & Beverage	אילו ארוחות כלולות בחבילת “הכול כלול” של מלון יו ספלאש ריזורט אילת?	חבילת הכול כלול כוללת בופה ארוחת בוקר, ארוחת צהריים, קפה ועוגה אחה״צ, וארוחת ערב עשירה.	High
Food & Beverage	האם ארוחת הבוקר במלון יו ספלאש ריזורט אילת מוגשת בסגנון בופה כשר?	כן, ארוחת הבוקר מוגשת כבופה כשר עשיר עם מבחר לחמים, גבינות, סלטים ומנות חמות.	High
Food & Beverage	האם במלון יו ספלאש ריזורט אילת קיימות אופציות צמחוניות או טבעוניות בארוחות?	כן, בדלפק הבופה מוצעות מנות צמחוניות וטבעוניות מסומנות בבירור, לצד סלטים ותחליפי חלב.	Medium
Food & Beverage	האם בר המשקאות במלון יו ספלאש ריזורט אילת פתוח 24 שעות ומגיש משקאות קלים ואלכוהוליים?	כן, בהתאם לתכנית הכול כלול, הבר הראשי מגיש משקאות קלים, חמים ואלכוהוליים 24/7.	Medium
Food & Beverage	האם ניתן לקבל מנות ללא גלוטן במלון יו ספלאש ריזורט אילת בהזמנה מוקדמת?	כן, ארוחות ללא גלוטן אפשר לקבל בהזמנה מראש למלון, ולא ייגבה על כך תשלום נוסף.	Low
Food & Beverage	האם במלון יו ספלאש ריזורט אילת מוגש תפריט ילדים ייעודי במסעדת הבופה?	כן, במסעדת הבופה קיים דלפק ילדים ייעודי המציע מנות אהובות, ירקות ופסטה.	Medium
Food & Beverage	האם מלון יו ספלאש ריזורט אילת מציע קפה ועוגה אחר-צהריים כחלק מהכול כלול?	כן, החבילה כוללת הפסקת קפה ועוגה יומית בשעות אחר-הצהריים בלובי.	Medium
Food & Beverage	האם קיימת אפשרות להזמנת שולחן פרטי לחגיגה משפחתית במלון יו ספלאש ריזורט אילת?	כן, ניתן להזמין שולחן פרטי או אזור מופרד לחגיגה משפחתית בתיאום מראש עם צוות המסעדה.	Low
Food & Beverage	האם המלון מספק שירות משקאות וגלידות ליד הבריכה לאורך היום?	כן, בר הבריכה מגיש לאורך היום משקאות, גלידות וחטיפים הכלולים במחיר.	Medium
