Category	Question	Answer	Frequency Level
General Information	האם מלון לאונרדו פלאזה ים המלח מציע חיבור Wi-Fi אלחוטי חינם בכל החדרים והשטחים הציבוריים?	כן, חיבור Wi-Fi מהיר ובלתי מוגבל זמין ללא תשלום בכל החדרים והאזורים הציבוריים במלון.	High
General Information	מהם זמני הצ’ק־אין והצ’ק־אאוט הסטנדרטיים במלון לאונרדו פלאזה ים המלח בימי חול, בשבתות ובחגים?	צ’ק-אין בימים א׳-ו׳ מתחיל ב-15:00, בשבתות וחגים החל מ-18:00; צ’ק-אאוט בימים א׳-ו׳ עד 11:00, ובשבתות וחגים עד 14:00.	High
General Information	האם במלון לאונרדו פלאזה ים המלח פועל דלפק קבלה 24 שעות ביממה?	כן, דלפק הקבלה מאויש 24 שעות ביממה ומעניק שירות ונכונות לסייע בכל עת.	Medium
General Information	האם מלון לאונרדו פלאזה ים המלח כולל חניה חינם לאורחים, בכפוף לזמינות?	כן, חניה פרטית ללא תשלום עומדת לרשות האורחים בכפוף לזמינות מקומות.	High
General Information	האם מלון לאונרדו פלאזה ים המלח מתאים לאירוח משפחות ומציע חדרי משפחה ייעודיים?	כן, המלון ידידותי למשפחות ומציע חדרי משפחה מרווחים לצד פעילויות ומתקנים לילדים.	High
General Information	האם מלון לאונרדו פלאזה ים המלח מספק חדרים ונגישות מלאה לאורחים עם מוגבלויות?	כן, קיימים חדרים נגישים, מעליות ומתקנים מותאמים המבטיחים גישה נוחה לאורחים עם מוגבלויות.	Medium
General Information	כמה חדרים וסוויטות יש במלון לאונרדו פלאזה ים המלח?	במלון 280 חדרים וסוויטות המעוצבים באווירה מודרנית ומשקיפים לים.	Medium
General Information	האם מלון לאונרדו פלאזה ים המלח מציע שירות קונסיירז’ וסיוע בהזמנת סיורים וכרטיסים?	כן, צוות הקונסיירז’ מארגן סיורים, כרטיסים והסעות בהתאמה אישית לאורחים.	Low
General Information	האם במלון לאונרדו פלאזה ים המלח קיימים אולמות כנסים או מרכז עסקים לאירועים עסקיים?	כן, במלון מרכז כנסים מתקדם עם אולמות מודולריים, ציוד טכנולוגי ושירותי הסעדה לאירועים.	Medium
Accommodation & Room Services	אילו סוגי חדרים וסוויטות זמינים במלון לאונרדו פלאזה ים המלח, והאם כולם משקיפים לים המלח?	המלון מציע חדרי סופריור, סופריור עם מרפסת, חדרי משפחה, חדרי נוף-בריכה, סוויטות ועוד; כל היחידות משקיפות לנוף המרהיב של ים המלח.	High
Accommodation & Room Services	האם בחדרי מלון לאונרדו פלאזה ים המלח יש ערכות להכנת קפה ותה ללא תשלום?	כן, בכל חדר ממתינה ערכת קפה ותה איכותית לשימוש חופשי של האורחים.	Medium
Accommodation & Room Services	האם חדרי מלון לאונרדו פלאזה ים המלח כוללים מיני-בר או מקרר קטן?	כן, בכל חדר מותקן מקרר קטן / מיני-בר לשמירת משקאות ונשנושים.	Medium
Accommodation & Room Services	האם ניתן להזמין חדרים עם מרפסת פרטית במלון לאונרדו פלאזה ים המלח?	כן, ניתן להזמין מראש חדרי סופריור או משפחה עם מרפסת פרטית הצופה לים.	Medium
Accommodation & Room Services	האם במלון לאונרדו פלאזה ים המלח קיימים חדרים מחוברים למשפחות או לקבוצות?	כן, קיימים חדרים עם דלת מקשרת הניתנים להזמנה מראש למען נוחות משפחות או קבוצות.	Medium
Accommodation & Room Services	האם בחדרי מלון לאונרדו פלאזה ים המלח מוצעים מצעי היפואלרגניים או כריות נוספות על-פי בקשה?	כן, מצעי היפואלרגניים וכריות נוספות מסופקים לאורחים על-פי בקשה מוקדמת.	Low
Accommodation & Room Services	האם מלון לאונרדו פלאזה ים המלח מציע שירות חדרים, ומהם שעות הפעילות שלו?	כן, שירות חדרים זמין מדי יום בין השעות 10:00-22:30 ומספק מנות וחטיפים לחדר.	Medium
Accommodation & Room Services	האם ניתן לקבל שירותי כביסה וגיהוץ במלון לאונרדו פלאזה ים המלח?	כן, שירותי כביסה, ניקוי יבש וגיהוץ מוצעים בתוספת תשלום ובהזמנה דרך הקבלה.	Medium
Accommodation & Room Services	האם חדרי מלון לאונרדו פלאזה ים המלח ממוזגים וכוללים שליטה אישית בטמפרטורה?	כן, כל החדרים ממוזגים ומאפשרים שליטה אישית נוחה בטמפרטורת החדר.	High
Food & Beverage	האם מלון לאונרדו פלאזה ים המלח מגיש ארוחת בוקר בופה ישראלית עשירה במסעדה הראשית?	כן, במסעדת Collage מוגשת מדי בוקר ארוחת בוקר ישראלית מגוונת בסגנון בופה עשיר.	High
Food & Beverage	מהם שעות ההגשה של ארוחת הבוקר במלון לאונרדו פלאזה ים המלח?	ארוחת הבוקר מוגשת בין השעות 07:00-10:00 בכל ימות השבוע.	High
Food & Beverage	האם מסעדת המלון מגישה גם ארוחות צהריים וערב מלאות במלון לאונרדו פלאזה ים המלח?	כן, המסעדה הראשית מגישה ארוחות צהריים וערב מלאות הכוללות מגוון מנות כשרות.	Medium
Food & Beverage	האם בר הלובי של מלון לאונרדו פלאזה ים המלח פתוח עד חצות ומציע ארוחות קלות וקוקטיילים?	כן, בר הלובי פעיל מהבוקר המאוחר ועד חצות ומגיש קוקטיילים, קינוחים וארוחות קלות.	Medium
Food & Beverage	האם בר הבריכה של מלון לאונרדו פלאזה ים המלח פועל בעונת הקיץ ומגיש משקאות וארוחות קלות?	כן, בר הבריכה העונתי פועל בקיץ ומציע משקאות קרים, גלידות וחטיפים.	Medium
Food & Beverage	האם במלון לאונרדו פלאזה ים המלח קיים תפריט ילדים ייעודי במסעדה הראשית?	כן, במסעדה הראשית מוגש תפריט ילדים מותאם עם מנות אהובות ובריאות.	Low
Food & Beverage	האם שירות החדרים של מלון לאונרדו פלאזה ים המלח זמין בין השעות 10:00-22:30?	כן, שירות החדרים אכן פועל בין 10:00 ל-22:30 ומספק מנות מגוונות לחדר.	Medium
Food & Beverage	האם ניתן ליהנות מאספרסו-בר “טריקולור” בלובי מלון לאונרדו פלאזה ים המלח?	כן, בלובי פועל אספרסו-בר “Tricolor” המגיש קפה מובחר, עוגות ומאפים חלביים.	Medium
Food & Beverage	האם כל הארוחות במלון לאונרדו פלאזה ים המלח מוגשות בסגנון בופה?	כן, ארוחות הבוקר, הצהריים והערב מוגשות כולן במתכונת בופה עשירה ונרחבת.	Medium
Policies & Terms	האם חיות מחמד מורשות במלון לאונרדו פלאזה ים המלח, ואם כן באילו תנאים?	לא, הכנסת חיות מחמד אסורה; רק כלבי נחייה מוסמכים מורשים בליווי בעליהם.	High
Policies & Terms	מהו הגיל המינימלי לצ'ק-אין במלון לאונרדו פלאזה ים המלח?	הגיל המינימלי לביצוע צ'ק-אין הוא 18 שנים, בכפוף להצגת תעודה מזהה.	Medium
Policies & Terms	האם מלון לאונרדו פלאזה ים המלח מאפשר ביטול הזמנה ללא תשלום בהתאם לתנאי התעריף?	כן, ניתן לבטל ללא חיוב אם תנאי התעריף שנבחר כוללים אפשרות ביטול גמישה.	High
