Category	Question	Answer	Frequency Level
General Information	האם מלון לאונרדו אין ים המלח מציע אינטרנט ‎Wi-Fi‎ אלחוטי חינם בכל שטחי המלון?	כן, אינטרנט ‎Wi-Fi‎ אלחוטי חינם ומהיר זמין בכל החדרים והשטחים הציבוריים, ללא הגבלת זמן או מכסה נתונים.	High
General Information	האם במלון לאונרדו אין ים המלח פועלת קבלה 24 שעות ביממה?	כן, דלפק הקבלה מאויש 24 שעות ביממה ומספק מענה ושירות בכל עת.	High
General Information	כמה חדרים כוללת הקומה והאם יש במלון לאונרדו אין ים המלח-96 חדרים בסך-הכול?	כן, במלון פועלות מספר קומות ובסך־הכול 96 חדרים מעוצבים ומאובזרים.	High
General Information	האם מלון לאונרדו אין ים המלח מוגדר כמלון כולו ללא-עישון?	כן, זהו מלון 100% ללא-עישון; העישון אסור בחדרים ובאזורים ציבוריים.	High
General Information	באילו שפות מעניק צוות מלון לאונרדו אין ים המלח שירות לאורחים בדלפק הקבלה?	הצוות מעניק שירות אדיב בעברית, אנגלית, רוסית וערבית לאורך כל היום.	Medium
General Information	האם קיימים במלון לאונרדו אין ים המלח חדרים ושירותים נגישים לאורחים עם מוגבלויות?	לא, במועד זה אין חדרי אירוח מונגשים ייעודיים; חלק מהאזורים הציבוריים מותאמים.	Low
General Information	האם מלון לאונרדו אין ים המלח כולל חניה חינם לאורחים (על-בסיס זמינות)?	כן, חניה פרטית חינם עומדת לרשות האורחים בשיטת כל הקודם זוכה וללא צורך בהזמנה.	High
General Information	האם שירות Welcome Baby זמין במלון לאונרדו אין ים המלח למשפחות עם תינוקות?	כן, שירות Welcome Baby מספק עריסות, מחממי בקבוקים וציוד נוסף בהזמנה מראש וללא עלות.	Low
General Information	האם פועלת הסעה חינמית ממלון לאונרדו אין ים המלח אל הספא במלונות לאונרדו פלאזה או לאונרדו קלאב הסמוכים?	כן, הסעה חינמית קבועה מקשרת את המלון לספא של לאונרדו פלאזה ולאונרדו קלאב.	Low
Accommodation & Room Services	אילו סוגי חדרים ניתן להזמין במלון לאונרדו אין ים המלח?	ניתן להזמין חדרי סופריור זוגיים או משפחתיים, חלקם עם דלת מקשרת ומרפסת.	High
Accommodation & Room Services	האם בחדרי מלון לאונרדו אין ים המלח יש מרפסת פרטית עם נוף לים המלח או להרי סדום?	כן, מרבית החדרים כוללים מרפסת פרטית הפונה לים, לבריכה או להרי סדום.	Medium
Accommodation & Room Services	האם בכל חדר במלון לאונרדו אין ים המלח כלולה ערכת קפה ותה ללא תשלום?	כן, בכל חדר ממתינה לאורחים ערכת קפה ותה ללא תוספת תשלום.	Low
Accommodation & Room Services	האם חדרי מלון לאונרדו אין ים המלח ממוזגים באופן מלא ומאפשרים שליטה אישית בטמפרטורה?	כן, כל החדרים ממוזגים במלואם ומצוידים בבקרת אקלים אישית נוחה לשימוש.	High
Accommodation & Room Services	האם בחדרי מלון לאונרדו אין ים המלח קיים מקרר קטן או מיני-בר לשימוש האורחים?	כן, חדרי האירוח מצוידים במקרר קטן לשמירת משקאות וחטיפים אישיים.	Medium
Accommodation & Room Services	האם ניתן להזמין מיטת תינוק (עריסה) במלון לאונרדו אין ים המלח ומהי העלות לכך?	כן, ניתן להזמין עריסת תינוק בעלות ‎₪55‎ ללילה, בכפוף לזמינות ולביקוש מוקדם.	Medium
Accommodation & Room Services	האם קיימים חדרים מחוברים במלון לאונרדו אין ים המלח המתאימים למשפחות?	כן, ישנם חדרים עם דלת מקשרת המתאימים במיוחד למשפחות או קבוצות קטנות.	Medium
Accommodation & Room Services	האם מלון לאונרדו אין ים המלח מספק שירותי כביסה וגיהוץ לחדרים?	כן, שירותי כביסה וגיהוץ זמינים בתשלום ומשלוחים נאספים ישירות מהחדר.	Medium
Accommodation & Room Services	האם אפשר לבצע שיחות בינלאומיות ללא תשלום מהחדרים במלון לאונרדו אין ים המלח?	כן, החדרים כוללים אפשרות לשיחות בינלאומיות ללא חיוב נוסף.	Low
Food & Beverage	איזה סוג ארוחת בוקר מוגש במלון לאונרדו אין ים המלח?	מוגשת ארוחת בוקר ישראלית עשירה בסגנון בופה עם מבחר חם, סלטים ומאפי בוקר.	High
Food & Beverage	מהן שעות ההגשה של ארוחת הבוקר במלון לאונרדו אין ים המלח?	ארוחת הבוקר מוגשת מדי יום בין ‎07:00‎ ל-‎10:30‎ בחדר האוכל המרכזי.	Medium
Food & Beverage	האם מסעדת מלון לאונרדו אין ים המלח כשרה?	כעת, המסעדה פועלת ללא תעודת כשרות רשמית. ‎[VERIFY]	Low
Food & Beverage	האם מלון לאונרדו אין ים המלח מציע אפשרות לחצי-פנסיון עם ארוחת ערב?	כן, ניתן להזמין חצי-פנסיון הכולל ארוחת ערב בופה מגוונת בחדר האוכל.	Medium
Food & Beverage	האם ניתן ליהנות מחוויית סעודה באוהל הבדואי “טאג' מאהל” שבגני מלון לאונרדו אין ים המלח?	כן, אוהל “טאג' מאהל” מציע חוויה בדואית אותנטית של אוכל, תה והופעות.	Low
Food & Beverage	האם קיים בר-בריכה או בר משקאות במלון לאונרדו אין ים המלח?	כן, בר משקאות צמוד לבריכת השחייה מגיש קוקטיילים, גלידות וחטיפים קלים.	Medium
Food & Beverage	האם חדר-האוכל במלון לאונרדו אין ים המלח מגיש מזנון-בופה לארוחות?	כן, כל הארוחות המוגשות במסגרת האירוח נערכות בסגנון מזנון-בופה מגוון.	High
Food & Beverage	האם ניתן לקבל ארוחה ארוזה (“Take Away”) ממלון לאונרדו אין ים המלח לטיולים בסביבה?	מידע זה אינו זמין כרגע ויש לוודא בעת ההזמנה. ‎[VERIFY]	Low
Policies & Terms	מהן שעות הצ'ק-אין והצ'ק-אאוט במלון לאונרדו אין ים המלח בימים ראשון-שישי?	צ'ק-אין ב-15:00, צ'ק-אאוט ב-11:00 בימי ראשון-שישי.	High
Policies & Terms	מהן שעות הצ'ק-אין והצ'ק-אאוט במלון לאונרדו אין ים המלח בשבתות וחגים?	בשבתות וחגים צ'ק-אין מתחיל ב-18:00 וצ'ק-אאוט מתאפשר עד 14:00.	Medium
Policies & Terms	מהו הגיל המינימלי לביצוע צ'ק-אין במלון לאונרדו אין ים המלח?	הגיל המינימלי לביצוע צ'ק-אין הוא ‎18‎ שנים בהצגת תעודה מזהה תקפה.	Medium
Policies & Terms	מהי מדיניות הביטול והתשלום המוקדם של מלון לאונרדו אין ים המלח?	מדיניות ביטול ותשלום מוקדם משתנה לפי סוג החדר והtarif; פירוט מלא מופיע בזמן ההזמנה.	Medium
Policies & Terms	האם מלון לאונרדו אין ים המלח מקבל חיות מחמד או כלבי נחייה בלבד?	לא, חיות מחמד אינן מורשות; כניסת כלבי נחייה מותרת בהתאם לחוק.	High
Policies & Terms	האם החניה במלון לאונרדו אין ים המלח חינמית ואינה דורשת הזמנה מראש?	כן, החניה חינמית, פתוחה 24/7 ואינה דורשת הזמנה מראש.	High
Policies & Terms	אילו אמצעי תשלום וכרטיסי אשראי מקבל מלון לאונרדו אין ים המלח?	מתקבלים כרטיסי ‎Visa‎, ‎Mastercard‎, ‎American Express‎, ‎Diners‎ וכן תשלום במזומן.	Low
Policies & Terms	אילו תנאים חלים על הזמנת קבוצה של מעל תשעה חדרים במלון לאונרדו אין ים המלח?	בהזמנת מעל ‎9‎ חדרים חלים תנאי ותשלומי מקדמה וביטול ייחודיים, הנמסרים בעת הבקשה.	Low
Policies & Terms	האם מלון לאונרדו אין ים המלח מציע שירות שמירת מטען ביום הצ'ק-אאוט?	כן, שירות שמירת מטען מאובטח זמין ללא תשלום עד שעת העזיבה הסופית.	Medium
Location & Transportation	מה המרחק בין מלון לאונרדו אין ים המלח למרכז עין בוקק?	המלון שוכן כ-400 מטר בלבד ממרכז עין-בוקק, מרחק הליכה של כחמש דקות.	High
