Category	Question	Answer	Frequency Level
General Information	האם מלון לאונרדו פלאזה ירושלים מציע אינטרנט אלחוטי חינם לכל האורחים?	כן, אינטרנט אלחוטי מהיר זמין בחדרים ובשטחים הציבוריים ללא תשלום נוסף לכל האורחים.	High
General Information	האם דלפק הקבלה במלון לאונרדו פלאזה ירושלים פעיל 24 שעות ביממה?	כן, דלפק הקבלה מאויש ומעניק שירות מלא לאורחים בכל שעות היממה.	High
General Information	מהן שעות הצ'ק-אין והצ'ק-אאוט במלון לאונרדו פלאזה ירושלים?	צ'ק-אין בימים א'-ו' החל מ-15:00 ובשבתות וחגים החל מ-18:00; צ'ק-אאוט עד 11:00 בימי חול ועד 16:00 בשבתות וחגים.	High
General Information	האם מלון לאונרדו פלאזה ירושלים מתאים לאירוח משפחות עם ילדים?	כן, חדרי משפחה, מועדון ילדים, תפריטי ילדים ופעילויות הופכים אותו לבחירה ידידותית במיוחד למשפחות.	High
General Information	האם במלון לאונרדו פלאזה ירושלים קיימים חדרים נגישים לאורחים עם מוגבלויות?	כן, חדרים ונגישות מלאה, לרבות מעליות וחניות נגישות, זמינים עבור אורחים עם צרכים מיוחדים.	Medium
General Information	האם במלון לאונרדו פלאזה ירושלים יש חניה באתר, ומה העלות ללילה?	כן, חניה חיצונית בעלות ‎50 ₪ ללילה ניתנת על בסיס מקום פנוי במתחם המלון.	High
General Information	האם במלון לאונרדו פלאזה ירושלים קיימת עמדת טעינה לרכבים חשמליים?	כן, במגרש החניה מוצבת עמדת טעינה ייעודית לרכבים חשמליים בתשלום נוסף.	Low
General Information	האם מלון לאונרדו פלאזה ירושלים מעניק שירות קונסיירז' לאורחיו?	כן, צוות קונסיירז' זמין לסידורי נסיעה, סיורים, מסעדות וכל בקשה אחרת.	Medium
General Information	כמה חדרים וסוויטות מונה מלון לאונרדו פלאזה ירושלים?	המלון כולל 269 חדרים וסוויטות בעיצוב אלגנטי המשקיפים לעיר הישנה והחדשה.	Low
General Information	אילו שפות מדברים אנשי הצוות במלון לאונרדו פלאזה ירושלים?	הצוות דובר עברית, אנגלית וערבית, ויכול לסייע בשפות נוספות לפי הצורך.	Medium
Accommodation & Room Services	אילו סוגי חדרים ניתן להזמין במלון לאונרדו פלאזה ירושלים?	האורחים יכולים לבחור בין Deluxe New City, Deluxe Old City, Executive Balcony (Old/New), Club Room וכן Junior Suite יוקרתיות.	High
Accommodation & Room Services	האם בכל חדר במלון לאונרדו פלאזה ירושלים יש מקרר קטן או מיני-בר?	כן, בכל חדר מותקן מיני-בר או מקרר קטן לשמירת משקאות וחטיפים.	High
Accommodation & Room Services	האם בחדרי מלון לאונרדו פלאזה ירושלים קיימות ערכות להכנת תה וקפה?	כן, קומקום חשמלי עם מבחר תה, קפה וסוכר כלול ללא תשלום בכל חדר.	High
Accommodation & Room Services	האם ניתן לבקש מצעים היפואלרגניים או כריות נוספות במלון לאונרדו פלאזה ירושלים?	כן, ניתן להזמין מראש מצעי היפו-אלרגניים או כריות נוספות באמצעות שירות החדרים.	Medium
Accommodation & Room Services	האם שירות-החדרים במלון לאונרדו פלאזה ירושלים פועל 24 שעות ביממה?	כן, שירות-חדרים זמין סביב השעון ומציע תפריט עשיר לאורך כל היום והלילה.	Medium
Accommodation & Room Services	האם במלון לאונרדו פלאזה ירושלים קיימים שירותי כביסה וניקוי יבש?	כן, שירותי כביסה, גיהוץ וניקוי יבש מקצועיים מוצעים בתוספת תשלום.	High
