Category	Question	Answer	Frequency Level
General Information	האם מלון הרודס בוטיק אילת מציע Wi-Fi חופשי וללא הגבלה בכל רחבי המלון?	כן, רשת Wi-Fi מהירה וללא עלות זמינה בכל החדרים, הטרקלינים והשטחים הציבוריים.	High
General Information	האם דלפק הקבלה במלון הרודס בוטיק אילת פעיל 24 שעות ביממה?	כן, דלפק הקבלה מאויש סביב השעון ומספק שירות לאורחים בכל שעה.	High
General Information	כמה חדרים מונה מלון הרודס בוטיק אילת?	במלון 100 חדרים וסוויטות מרווחות המעוצבים בסגנון יוקרתי ומודרני.	Low
General Information	האם כל שטחי מלון הרודס בוטיק אילת ממוזגים באופן מלא?	כן, מערכת מיזוג אוויר מתקדמת מקררת ומחממת את כל מתחמי המלון ללא יוצא מן הכלל.	Medium
General Information	האם מלון הרודס בוטיק אילת ידידותי למשפחות וכולל מועדון ילדים ייעודי?	כן, המלון מתאים במיוחד למשפחות וכולל מועדון ילדים מאובזר עם פעילות יומית.	Medium
General Information	האם במלון הרודס בוטיק אילת פועל שירות קונסיירז' אישי לאורחים?	כן, שירות קונסיירז' אישי זמין לאורחים להזמנות סיורים, מסעדות ופתרון כל בקשה.	Medium
General Information	האם אורחי מלון הרודס בוטיק אילת יכולים ליהנות מטרקלין עסקים יוקרתי?	כן, אורחי המלון נהנים מטרקלין עסקים אלגנטי הכולל כיבוד, עיתונים ופינות עבודה שקטות.	Low
General Information	האם הכנסת חיות מחמד אסורה במלון הרודס בוטיק אילת, למעט כלבי שירות?	כן, הכנסת חיות מחמד אסורה; כלבי שירות מתקבלים בהתאם להנחיות החוק בלבד.	High
Accommodation & Room Services	האם כל חדרי מלון הרודס בוטיק אילת כוללים מרפסת פרטית עם נוף ללגונה, לים או לבריכה?	כן, כל חדר מציע מרפסת פרטית הצופה ללגונה, לים האדום או לבריכת המלון.	Medium
Accommodation & Room Services	האם בחדרי מלון הרודס בוטיק אילת קיימת ערכת קפה ותֵה לשימוש חופשי?	כן, ערכת קפה ותה איכותית עם קומקום חשמלי זמינה בחדר ללא חיוב.	High
Accommodation & Room Services	האם שירות החדרים במלון הרודס בוטיק אילת פועל 24 שעות ביממה?	כן, שירות חדרים פועל 24 שעות ומספק מנות מהמטבח והבר ישירות לחדר.	High
Accommodation & Room Services	האם ניתן להזמין מיטת תינוק (עריסה) ללא תשלום נוסף במלון הרודס בוטיק אילת?	כן, ניתן להזמין עריסת תינוק ללא תשלום נוסף, בכפוף לאישור וזמינות מוקדמת.	Medium
Accommodation & Room Services	האם בכל חדר במלון הרודס בוטיק אילת מותקן מיני-בר מאובזר?	כן, בכל חדר מצוי מיני-בר מאובזר במבחר משקאות קלים, חטיפים ויינות.	High
Accommodation & Room Services	האם מלון הרודס בוטיק אילת מספק שירותי כביסה וניקוי יבש בתשלום?	כן, שירותי כביסה, ניקוי יבש וגיהוץ ניתנים במלון בתשלום ובהחזרה מהירה.	High
Accommodation & Room Services	האם חדרי מלון הרודס בוטיק אילת מצוידים במוצרי טיפוח יוקרתיים ללא עלות?	כן, חדרי הרחצה כוללים מוצרי טיפוח יוקרתיים המוחלפים ומתחדשים במהלך השהות.	Medium
Accommodation & Room Services	האם בכל חדר במלון הרודס בוטיק אילת יש טלוויזיית LCD עם ערוצי כבלים?	כן, בכל חדר מותקנת טלוויזיית LCD עם מבחר ערוצי כבלים ישראליים ובינלאומיים.	Medium
Accommodation & Room Services	האם מיזוג האוויר בחדרי מלון הרודס בוטיק אילת נשלט באופן אישי?	כן, מערכת המיזוג ניתנת לכיוון אישי באמצעות תרמוסטט בכל חדר. [VERIFY]	High
Food & Beverage	האם מלון הרודס בוטיק אילת מגיש ארוחת בוקר עשירה בסגנון בופה?	כן, ארוחת בוקר עשירה בסגנון בופה מוגשת מדי בוקר באולם המרכזי.	High
Food & Beverage	האם ארוחת הערב במסעדת “אמירים” שבמלון הרודס בוטיק אילת מוגשת במתכונת בופה?	כן, ארוחת הערב במסעדת "אמירים" מוגשת במתכונת בופה מגוונת עם עמדות שף.	Medium
Food & Beverage	האם כל המסעדות במלון הרודס בוטיק אילת כשרות?	כן, כל מסעדות המלון פועלות תחת השגחת כשרות מוסמכת. [VERIFY]	Medium
Food & Beverage	האם במלון הרודס בוטיק אילת מוצעות מנות צמחוניות וטבעוניות בכל הארוחות?	כן, תפריטי הבופה כוללים מנות צמחוניות וטבעוניות מסומנות ונגישות בכל ארוחה.	Medium
Food & Beverage	האם בר הלובי של מלון הרודס בוטיק אילת פתוח משעות הצהריים ועד שעות הלילה המאוחרות?	כן, בר הלובי פתוח משעות הצהריים ועד לשעות הלילה המאוחרות לנוחות האורחים.	Medium
Food & Beverage	האם בר הלובי במלון הרודס בוטיק אילת מגיש קינוחים חלביים לצד קוקטיילים אלכוהוליים?	כן, הבר מגיש קינוחים חלביים טריים לצד קוקטיילים ומשקאות אלכוהוליים איכותיים.	Low
Food & Beverage	האם בר הבריכה במלון הרודס בוטיק אילת מציע גלידות, מילקשייקים ומשקאות קרים לאורך היום?	כן, בר הבריכה מציע גלידות, שייקים, מילקשייקים ומשקאות קרים לאורך רוב היום.	Medium
Food & Beverage	האם קפה איכותי נכלל כחלק מארוחת הבוקר במלון הרודס בוטיק אילת?	כן, קפה איכותי מפולי אספרסו טריים כלול כחלק בלתי נפרד מארוחת הבוקר.	Low
Food & Beverage	האם ניתן להזמין משקאות אלכוהוליים וקוקטיילים מגוונים בבר הלובי של מלון הרודס בוטיק אילת?	כן, בלובי בר ניתן להזמין מגוון רחב של קוקטיילים ומשקאות אלכוהוליים מצוינים.	Medium
Policies & Terms	מהן שעות הצ'ק-אין הרגילות (ימים א'–ו') במלון הרודס בוטיק אילת?	שעות הצ'ק-אין בימים ראשון–שישי הן מ-15:00 אחר הצהריים והלאה.	High
Policies & Terms	מהן שעות הצ'ק-אין בשבתות ובחגים במלון הרודס בוטיק אילת?	בשבתות ובחגים, צ'ק-אין מתחיל החל מ-18:00, לאחר יציאת השבת.	Medium
Policies & Terms	עד איזו שעה מתבצע צ'ק-אאוט במלון הרודס בוטיק אילת בימי חול?	צ'ק-אאוט בימי חול מתבצע עד 11:00 בבוקר, במעמד הדלפק.	High
Policies & Terms	האם קיימת אפשרות לביטול חינם במלון הרודס בוטיק אילת בהתאם לסוג החדר?	כן, חבילות תעריף מסוימות מאפשרות ביטול חינם בהתאם לתנאים בהזמנה.	Medium
Policies & Terms	מהו הגיל המינימלי לצ'ק-אין במלון הרודס בוטיק אילת?	הגיל המינימלי לצ'ק-אין עצמאי הוא 18 שנים בהצגת תעודה מזהה מתאימה.	High
Policies & Terms	האם מלון הרודס בוטיק אילת מוגדר כמלון ללא עישון?	כן, המלון מוגדר כמלון ללא עישון; עישון מותר רק באזורים חיצוניים מסומנים.	Medium
Policies & Terms	מהי עלות החניה היומית במלון הרודס בוטיק אילת?	עלות החניה המקורה במלון עומדת על 35 ש״ח ליום, בהתאם לזמינות.	Medium
Policies & Terms	האם במלון הרודס בוטיק אילת קיימת תחנת טעינה לרכב חשמלי?	כן, קיימת עמדת טעינה לרכב חשמלי; החיוב מתבצע באמצעות אפליקציה ייעודית.	Medium
Location & Transportation	היכן ממוקם מלון הרודס בוטיק אילת לאורך הטיילת הצפונית של העיר?	המלון ממוקם ברחוב הים 11, בקצה הטיילת הצפונית הצמודה ללגונת המרינה.	High
Location & Transportation	מהו המרחק של מלון הרודס בוטיק אילת מן החוף הקרוב ביותר?	החוף הציבורי הקרוב נמצא במרחק של כ-50 מטר בלבד מדלת המלון.	High
Location & Transportation	כמה דקות הליכה מפרידות בין מלון הרודס בוטיק אילת לקניון Ice Mall?	הליכה נינוחה של כ-10-12 דקות (כ-1 קילומטר) מובילה לקניון Ice Mall.	Medium
Location & Transportation	האם במלון הרודס בוטיק אילת קיימת חניה מקורה באתר המלון?	כן, חניה מקורה זמינה באתר המלון בחניון תת-קרקעי צמוד ללובי.	High
Location & Transportation	מהו זמן ההליכה ממלון הרודס בוטיק אילת למרינה של אילת?	מרינת אילת נמצאת כ-5-7 דקות הליכה נעימה מהכניסה הראשית של המלון.	Medium
Location & Transportation	האם מלון הרודס בוטיק אילת מציע גישה ישירה לרצועת חוף פרטית?	כן, קומפלקס הרודס מעניק לאורחי הבוטיק גישה ישירה לרצועת חוף פרטית.	High
Location & Transportation	האם החניה במלון הרודס בוטיק אילת ניתנת בהזמנה מראש או על בסיס זמינות?	החניה ניתנת על בסיס מקום פנוי ואינה ניתנת להזמנה מוקדמת מראש.	Medium
