Category	Question	Answer	Frequency Level
General Information	האם מלון לאונרדו קלאב טבריה פועל במתכונת הכול-כלול לכל האורחים?	נכון לעכשיו, המלון פועל במתכונת פנסיון מלא עקב הנחיות, אך בשגרה מדובר במלון הכול-כלול לכל אורח.	High
General Information	האם במלון לאונרדו קלאב טבריה זמינה רשת Wi-Fi חופשית בכל שטחי המלון?	כן, רשת Wi-Fi אלחוטית חופשית ומהירה זמינה בכל שטחי המלון, בלובי, בחדרים ובאזורים הציבוריים.	High
General Information	האם דלפק הקבלה במלון לאונרדו קלאב טבריה פועל 24 שעות ביממה?	כן, דלפק הקבלה מאויש 24 שעות ביממה ומספק סיוע ושירותים בכל שעה.	Medium
General Information	האם מלון לאונרדו קלאב טבריה מתאים לאירוח משפחות עם ילדים?	כן, המלון מיועד במיוחד למשפחות; הוא מציע חדרי משפחה, מגלשות מים, מועדון ילדים ותכניות בידור יומיות.	High
General Information	האם מלון לאונרדו קלאב טבריה מציע מתקנים ושירותים נגישים לאורחים עם מוגבלויות?	כן, המלון מפעיל חדרים נגישים, מעליות, דרכי גישה ובריכת שחייה עם מעלית הידראולית לאורחים עם מוגבלויות.	High
General Information	כמה חדרים כוללים במלון לאונרדו קלאב טבריה בסך הכול?	בסך הכול כוללים במלון 398 חדרים בעיצובים שונים, לרבות חדרי משפחה וסוויטות.	Low
General Information	האם במלון לאונרדו קלאב טבריה קיים בית כנסת לשימוש האורחים?	כן, במלון פועל בית כנסת מאובזר ונגיש לרווחת האורחים לאורך כל ימות השבוע.	Low
General Information	האם במלון לאונרדו קלאב טבריה קיימים אולמות כנסים ומתקני ישיבות מודרניים?	כן, במלון קיימים אולמות כנסים וחדרי ישיבות מודרניים המצוידים בטכנולוגיה מתקדמת לאירועים עסקיים ופרטיים.	Medium
General Information	האם מלון לאונרדו קלאב טבריה מציע חברות AdvantageCLUB לצבירת נקודות והטבות?	כן, ניתן להצטרף ללא תשלום למועדון AdvantageCLUB ולצבור נקודות והטבות בעת השהייה.	Low
Accommodation & Room Services	האם חדרי מלון לאונרדו קלאב טבריה כוללים מרפסת פרטית?	כן, מרבית חדרי האירוח כוללים מרפסת פרטית המשקיפה לעיר, לבריכה או לכנרת, בהתאם לסוג החדר.	Medium
Accommodation & Room Services	האם בכל חדר במלון לאונרדו קלאב טבריה יש מיני-בר מקרר למשקאות?	כן, בכל חדר מותקן מיני-בר מקרר למשקאות קלים ואלכוהוליים לשימוש אישי.	High
Accommodation & Room Services	האם חדרי מלון לאונרדו קלאב טבריה מצוידים בערכת קפה ותֵה?	כן, ערכת קפה ותה חשמלית עם קומקום, כוסות ושקיקי חליטה זמינה בכל חדר.	Medium
Accommodation & Room Services	האם חדרי מלון לאונרדו קלאב טבריה מציעים אמבטיה או מקלחת משולבת?	כן, חדרי הרחצה מציעים שילוב של אמבטיה ומקלחת עם ראש גשם ווילון.	Medium
Accommodation & Room Services	האם במלון לאונרדו קלאב טבריה ניתן להזמין חדרים עם דלת מקשרת למשפחות?	כן, קיימים חדרים עם דלת מקשרת; יש לבקשם מראש וההקצאה בהתאם לזמינות.	Low
Accommodation & Room Services	האם במלון לאונרדו קלאב טבריה קיימים חדרים מונגשים לכיסא גלגלים?	כן, במלון ארבעה חדרים מותאמים לכיסא גלגלים עם דלת רחבה ואביזרי נגישות.	High
Accommodation & Room Services	האם במלון לאונרדו קלאב טבריה ניתן לקבל מצעים היפואלרגניים על פי בקשה?	כן, מצעים היפואלרגניים זמינים לפי דרישה מראש ללא תוספת תשלום.	Low
Accommodation & Room Services	האם שירותי כביסה וניקוי יבש זמינים לאורחי מלון לאונרדו קלאב טבריה?	כן, שירותי כביסה, גיהוץ וניקוי יבש מקצועיים זמינים במהלך כל ימות השבוע.	Medium
Accommodation & Room Services	מהי התפוסה המרבית בחדרי המשפחה של מלון לאונרדו קלאב טבריה?	התפוסה המרבית בחדרי המשפחה היא ארבעה אורחים – שני מבוגרים ושניים ילדים.	Low
Food & Beverage	האם מסעדת גולן במלון לאונרדו קלאב טבריה כשרה?	כן, מסעדת גולן פועלת תחת השגחת כשרות מלאה ומציעה תעודה עדכנית.	High
Food & Beverage	אילו ארוחות כלולות בתכנית הכול-כלול של מלון לאונרדו קלאב טבריה?	כן, תכנית הכול-כלול כוללת ארוחת בוקר עשירה, ארוחת צוהריים, ארוחת ערב ובין-הארוחות חטיפים, גלידות וקפה ועוגה.	High
Food & Beverage	האם התכנית הכול-כלול במלון לאונרדו קלאב טבריה כוללת משקאות אלכוהוליים ללא הגבלה?	כן, משקאות קלים ואלכוהוליים מקומיים ללא הגבלה מוגשים לאורך היום במסגרת הכול-כלול.	High
Food & Beverage	האם במלון לאונרדו קלאב טבריה מוגשות אפשרויות תפריט צמחוניות?	כן, הארוחות מציעות מבחר מנות צמחוניות טריות בכל ארוחה עיקרית.	Medium
